exited,creditscore,age,tenure,balance,numofproducts,estimatedsalary,IncomeBalanceRatio,CardProductRatio,geography_Germany,geography_Spain,hascrcard_1,gender_Male,isactivemember_1
0,524,29,9,144287,2,32063,4.5,50.0,1,0,1,1,0
0,624,45,5,151855,1,68794,2.21,100.0,1,0,1,0,0
1,569,51,3,0,3,75084,0.0,33.33,0,1,1,0,0
0,677,27,2,0,2,114685,0.0,0.0,0,0,0,0,1
0,464,37,4,155994,1,143665,1.09,0.0,1,0,0,1,0
0,718,26,7,147527,1,51099,2.89,0.0,1,0,0,1,0
1,594,53,4,0,1,5408,0.0,100.0,0,0,1,0,0
0,574,33,8,100267,1,103006,0.97,100.0,0,0,1,1,0
1,478,48,0,83287,2,44147,1.89,0.0,0,1,0,1,1
0,615,41,4,0,1,149278,0.0,0.0,0,1,0,1,1
0,651,45,4,0,2,193009,0.0,0.0,0,1,0,1,0
1,465,53,1,117438,1,74898,1.57,0.0,1,0,0,1,0
0,558,56,7,121235,2,116253,1.04,50.0,0,0,1,0,1
0,540,37,3,129965,1,19374,6.71,0.0,1,0,0,1,0
1,568,46,8,150836,1,64516,2.34,0.0,1,0,0,1,0
0,630,31,0,0,2,34475,0.0,50.0,0,0,1,1,1
0,523,60,1,163894,1,57061,2.87,0.0,1,0,0,1,1
0,678,48,2,0,2,32301,0.0,50.0,0,0,1,0,1
0,438,38,2,0,2,136859,0.0,50.0,0,0,1,1,0
0,544,44,1,0,2,69244,0.0,0.0,0,0,0,1,0
0,595,34,2,87967,2,156309,0.56,0.0,1,0,0,1,1
0,678,26,3,0,2,4989,0.0,50.0,0,0,1,1,0
0,850,36,6,0,2,190194,0.0,50.0,0,0,1,0,1
0,589,20,2,121093,2,3529,34.31,50.0,1,0,1,0,0
0,785,31,2,121691,2,81778,1.49,0.0,0,1,0,0,0
0,563,57,6,0,2,39297,0.0,50.0,0,1,1,1,1
1,602,39,6,154121,2,176614,0.87,50.0,0,0,1,0,0
0,591,29,6,0,2,108684,0.0,50.0,0,0,1,1,1
0,643,43,1,0,2,145764,0.0,50.0,0,1,1,1,1
0,605,32,5,0,2,42135,0.0,50.0,0,0,1,0,1
1,755,43,6,165048,3,16929,9.75,33.33,1,0,1,1,0
0,769,38,6,0,2,104393,0.0,0.0,0,1,0,1,0
0,620,33,9,127638,1,192717,0.66,100.0,0,0,1,0,1
0,725,31,8,0,2,59650,0.0,50.0,0,0,1,1,1
0,818,72,8,135290,2,63729,2.12,50.0,1,0,1,0,1
1,624,71,4,170252,3,73679,2.31,33.33,0,0,1,0,1
0,669,35,4,108269,2,174969,0.62,50.0,1,0,1,0,0
0,712,32,1,0,2,1703,0.0,50.0,0,0,1,0,0
0,603,35,9,145623,1,163181,0.89,100.0,1,0,1,0,0
0,597,41,4,145809,2,52319,2.79,50.0,0,0,1,0,1
0,580,76,2,130334,2,51672,2.52,50.0,1,0,1,1,1
0,718,39,3,0,2,145355,0.0,50.0,0,0,1,0,1
0,527,53,8,0,1,51711,0.0,100.0,0,1,1,1,1
0,729,42,1,0,2,149535,0.0,50.0,0,1,1,0,1
0,746,24,4,0,1,94105,0.0,0.0,0,0,0,0,1
1,699,54,3,111009,1,155905,0.71,100.0,1,0,1,0,1
0,759,46,2,0,1,138380,0.0,100.0,0,0,1,0,1
0,748,39,3,157371,1,97734,1.61,0.0,0,0,0,0,1
0,698,63,5,0,1,173576,0.0,100.0,0,1,1,0,1
0,686,37,9,134560,1,27596,4.88,100.0,0,0,1,1,0
0,679,40,1,0,1,16897,0.0,100.0,0,0,1,1,1
0,682,36,5,72373,2,36895,1.96,50.0,1,0,1,1,0
0,778,34,7,109564,1,113046,0.97,0.0,0,0,0,0,1
0,742,25,4,132116,2,129933,1.02,50.0,0,0,1,0,0
0,649,24,7,101195,1,133091,0.76,0.0,1,0,0,1,0
0,763,67,1,149436,2,106282,1.41,0.0,0,0,0,1,1
0,595,30,9,130682,2,57862,2.26,50.0,1,0,1,1,1
1,628,51,10,115280,2,12628,9.13,0.0,1,0,0,0,0
0,625,36,8,129944,2,198914,0.65,0.0,0,0,0,0,0
0,733,36,5,0,2,109127,0.0,50.0,0,0,1,1,1
0,665,32,10,0,1,22487,0.0,100.0,0,1,1,0,1
1,805,56,6,151802,1,46791,3.24,100.0,1,0,1,1,0
0,725,38,6,0,2,158697,0.0,50.0,0,0,1,1,1
0,554,38,3,138731,1,194138,0.71,100.0,0,0,1,0,1
0,675,35,8,155621,1,35177,4.42,0.0,0,1,0,0,1
1,556,54,4,150005,1,157015,0.96,100.0,0,0,1,0,0
0,635,48,2,0,2,136551,0.0,50.0,0,1,1,0,1
0,601,47,1,64430,2,96517,0.67,0.0,0,0,0,1,1
1,600,53,7,106261,1,93629,1.13,100.0,1,0,1,1,0
0,758,40,3,0,2,96097,0.0,0.0,0,1,0,1,0
1,606,41,4,132670,1,156476,0.85,100.0,1,0,1,0,0
0,640,67,3,0,1,42964,0.0,0.0,0,0,0,0,1
1,753,38,1,117314,1,122021,0.96,100.0,1,0,1,0,0
1,559,38,3,145874,1,56311,2.59,100.0,0,1,1,1,0
0,754,50,7,146777,2,150685,0.97,0.0,0,1,0,0,1
1,621,51,4,109978,1,177740,0.62,0.0,1,0,0,1,0
0,654,37,5,0,1,71492,0.0,0.0,0,0,0,0,1
0,650,24,8,108881,1,104492,1.04,100.0,0,1,1,1,0
0,831,44,10,0,1,47729,0.0,0.0,0,1,0,0,1
0,519,39,2,112957,2,97593,1.16,50.0,0,0,1,1,0
1,552,42,8,103362,1,186869,0.55,0.0,1,0,0,0,1
0,577,41,4,89015,1,135227,0.66,0.0,0,1,0,1,1
0,576,45,5,133618,1,135244,0.99,0.0,0,1,0,1,0
0,646,40,5,93680,2,179473,0.52,50.0,0,0,1,1,1
0,711,45,1,97486,2,50610,1.93,50.0,1,0,1,0,0
0,806,37,2,137794,2,75232,1.83,0.0,0,1,0,0,1
0,670,39,8,101928,1,89205,1.14,0.0,0,0,0,0,0
0,679,28,9,0,2,61761,0.0,0.0,0,1,0,0,1
0,850,39,6,0,2,103921,0.0,50.0,0,1,1,0,0
0,670,35,2,79585,1,198802,0.4,0.0,1,0,0,0,1
0,733,24,3,161884,1,9617,16.83,100.0,0,0,1,0,1
0,764,39,1,129068,2,187905,0.69,50.0,0,0,1,0,1
0,673,42,4,0,2,121440,0.0,50.0,0,0,1,0,0
1,588,49,6,132623,3,36292,3.65,33.33,1,0,1,1,0
1,564,31,5,121461,1,20432,5.94,100.0,0,1,1,1,1
0,715,32,8,175307,1,187051,0.94,100.0,0,0,1,1,0
0,621,31,7,136658,1,148689,0.92,100.0,0,0,1,1,1
0,796,23,3,146584,2,125445,1.17,0.0,0,1,0,0,0
0,672,34,6,0,1,22736,0.0,0.0,0,0,0,1,0
0,527,46,10,131414,1,54947,2.39,100.0,0,1,1,0,0
0,722,38,3,0,2,167984,0.0,0.0,0,0,0,0,1
0,596,34,4,99441,2,4802,20.71,0.0,1,0,0,1,1
0,746,32,4,0,2,72909,0.0,50.0,0,0,1,0,1
0,523,26,4,0,2,185488,0.0,50.0,0,0,1,0,0
0,624,44,3,0,2,88407,0.0,50.0,0,0,1,1,0
0,553,38,1,181110,2,184544,0.98,50.0,0,1,1,1,0
0,850,33,3,100476,2,136539,0.74,50.0,0,1,1,1,1
0,599,33,2,51949,2,85045,0.61,50.0,1,0,1,1,0
0,492,35,8,121063,1,85421,1.42,0.0,0,0,0,1,0
1,707,48,8,88441,1,119903,0.74,100.0,0,1,1,1,1
0,743,30,1,127023,1,138780,0.92,100.0,0,0,1,0,1
0,522,41,5,144147,1,14789,9.75,100.0,0,0,1,1,1
0,681,57,2,173306,1,131964,1.31,0.0,0,1,0,0,1
1,826,49,0,0,1,178709,0.0,0.0,0,0,0,0,0
0,630,28,8,106425,1,20344,5.23,100.0,1,0,1,0,1
1,430,66,6,135392,2,172852,0.78,50.0,1,0,1,0,1
0,806,67,1,0,2,103945,0.0,0.0,0,0,0,0,1
0,703,39,6,152685,1,183656,0.83,0.0,0,1,0,1,0
0,755,38,1,82083,1,10333,7.94,0.0,1,0,0,0,1
1,612,63,2,131629,2,122109,1.08,50.0,0,1,1,0,0
0,719,54,7,0,2,125041,0.0,50.0,0,0,1,0,1
1,554,55,0,108477,1,140003,0.77,0.0,1,0,0,0,1
0,683,30,4,114779,1,183171,0.63,0.0,0,0,0,1,0
0,749,41,5,57568,1,61128,0.94,100.0,0,0,1,1,1
0,724,36,1,0,2,52462,0.0,50.0,0,1,1,1,0
0,770,30,8,0,2,50839,0.0,0.0,0,1,0,1,1
0,680,37,4,0,2,61240,0.0,50.0,0,0,1,1,0
0,699,32,4,110559,1,127429,0.87,100.0,0,0,1,0,1
0,442,34,4,0,2,68343,0.0,50.0,0,0,1,1,0
1,529,46,8,0,1,126511,0.0,0.0,0,0,0,1,0
0,574,36,3,0,2,8559,0.0,50.0,0,1,1,1,1
0,605,33,9,128152,1,147822,0.87,0.0,0,0,0,1,0
1,515,45,7,120961,3,39288,3.08,33.33,1,0,1,1,1
0,632,65,6,129472,1,85179,1.52,100.0,1,0,1,1,1
0,558,32,10,105000,1,190019,0.55,100.0,0,0,1,1,0
1,434,55,8,109339,2,96405,1.13,50.0,1,0,1,1,0
1,525,59,6,55328,1,83342,0.66,100.0,0,0,1,0,0
0,640,23,3,72012,1,161333,0.45,100.0,1,0,1,1,0
0,690,36,6,110480,1,81292,1.36,0.0,0,0,0,0,0
0,607,34,9,132439,1,177747,0.75,100.0,0,1,1,1,0
0,850,46,3,0,2,187980,0.0,50.0,0,0,1,0,1
0,780,34,5,94108,2,177235,0.53,50.0,1,0,1,1,0
1,616,28,10,105173,1,29835,3.53,0.0,1,0,0,0,1
0,618,40,8,0,2,80204,0.0,50.0,0,1,1,0,0
0,676,29,7,131959,1,189268,0.7,0.0,0,0,0,1,0
0,507,33,7,0,2,85411,0.0,50.0,0,0,1,1,1
0,490,34,5,122952,2,154360,0.8,0.0,0,0,0,1,0
0,678,36,0,107379,1,84460,1.27,100.0,0,0,1,1,1
0,637,30,6,122641,2,65618,1.87,50.0,1,0,1,1,0
0,602,33,8,0,2,112928,0.0,50.0,0,0,1,0,1
0,744,30,1,124037,1,142210,0.87,100.0,0,1,1,0,1
0,640,50,9,117565,2,82559,1.42,0.0,0,0,0,0,0
0,684,38,5,133189,1,127388,1.05,0.0,0,0,0,0,0
0,495,39,8,120252,2,10160,11.84,50.0,1,0,1,1,1
0,559,28,3,152264,1,64242,2.37,0.0,1,0,0,0,0
0,684,38,5,105069,2,198355,0.53,50.0,0,0,1,1,1
0,613,42,7,115076,1,79323,1.45,100.0,0,0,1,1,1
0,794,30,8,0,2,24113,0.0,50.0,0,0,1,1,1
1,736,42,7,117280,3,41921,2.8,0.0,0,0,0,0,0
0,692,49,6,110540,2,107472,1.03,0.0,1,0,0,1,1
0,703,36,7,135095,1,143859,0.94,100.0,0,1,1,1,0
0,720,23,0,187861,2,104120,1.8,50.0,1,0,1,1,1
0,777,44,3,124655,2,79792,1.56,0.0,1,0,0,1,1
0,653,44,8,0,2,154639,0.0,50.0,0,0,1,1,1
0,552,38,9,134105,1,57850,2.32,0.0,0,0,0,0,0
0,708,34,4,0,1,62868,0.0,100.0,0,0,1,0,1
0,647,40,9,0,2,92357,0.0,0.0,0,0,0,0,1
0,597,52,8,83693,2,161083,0.52,50.0,1,0,1,1,1
0,501,42,9,114631,1,91429,1.25,0.0,0,0,0,1,1
0,709,44,9,128601,1,117031,1.1,100.0,0,0,1,1,0
0,621,34,2,91258,2,44857,2.03,50.0,1,0,1,0,0
0,799,70,8,70416,1,36483,1.93,100.0,0,0,1,1,1
0,675,33,6,0,2,34045,0.0,50.0,0,0,1,0,0
0,561,35,5,0,2,59981,0.0,50.0,0,0,1,0,0
0,707,42,10,0,2,152944,0.0,50.0,0,0,1,0,1
0,670,33,6,88294,1,66979,1.32,100.0,0,0,1,1,0
0,649,32,7,0,1,28797,0.0,100.0,0,1,1,0,0
0,524,28,1,93577,1,51670,1.81,100.0,0,0,1,1,1
1,689,30,5,136650,1,41865,3.26,100.0,1,0,1,0,1
0,573,72,8,98765,1,96015,1.03,100.0,0,1,1,0,1
0,657,33,1,84309,2,103914,0.81,0.0,0,0,0,1,0
0,686,39,10,136258,1,89199,1.53,0.0,0,1,0,1,0
0,683,29,9,0,2,48849,0.0,50.0,0,0,1,0,1
0,753,47,1,131160,1,197444,0.66,100.0,1,0,1,0,0
0,520,30,4,145222,2,145160,1.0,0.0,0,1,0,0,0
0,547,25,4,98141,2,52309,1.88,50.0,1,0,1,1,1
1,653,47,6,0,1,50695,0.0,100.0,0,0,1,1,0
0,648,28,9,102282,1,157891,0.65,100.0,0,1,1,0,1
0,639,37,4,116121,2,181850,0.64,0.0,0,0,0,0,1
1,711,25,5,190066,1,51345,3.7,0.0,0,0,0,0,0
1,484,55,8,149349,3,137519,1.09,0.0,1,0,0,0,0
0,721,36,1,155176,2,49653,3.13,50.0,0,0,1,1,1
0,548,32,2,98986,1,55867,1.77,100.0,1,0,1,1,1
1,679,41,8,147726,3,172749,0.86,33.33,0,0,1,1,0
0,553,41,1,0,2,90607,0.0,50.0,0,0,1,1,0
0,757,36,7,144852,1,130861,1.11,0.0,0,0,0,1,0
1,581,54,4,89299,1,5558,16.07,0.0,0,0,0,1,0
0,718,40,9,0,2,121537,0.0,0.0,0,1,0,1,0
0,625,41,6,97663,2,57128,1.71,50.0,0,0,1,1,0
0,744,39,4,95161,1,19409,4.9,100.0,0,1,1,1,0
1,799,31,9,154586,1,88604,1.74,0.0,1,0,0,1,1
0,751,34,8,127095,2,479,265.33,0.0,0,1,0,0,0
0,781,35,7,92526,2,173837,0.53,50.0,1,0,1,1,1
0,777,46,0,107362,1,487,220.46,100.0,1,0,1,0,0
1,704,24,2,0,1,35600,0.0,100.0,0,1,1,0,0
1,539,47,2,127286,2,166929,0.76,50.0,0,0,1,0,1
0,716,29,6,0,2,98998,0.0,50.0,0,0,1,0,1
0,670,37,2,0,2,54229,0.0,50.0,0,0,1,1,1
0,555,40,10,139930,1,105720,1.32,100.0,0,0,1,1,1
0,679,30,4,77949,1,121151,0.64,100.0,1,0,1,0,1
0,571,38,1,121405,1,154844,0.78,100.0,0,0,1,1,1
0,512,35,5,124580,1,18785,6.63,100.0,0,1,1,0,1
0,697,35,5,133087,1,64771,2.05,100.0,0,0,1,1,0
0,424,34,7,0,1,16250,0.0,100.0,0,1,1,1,1
0,684,43,7,0,2,131093,0.0,50.0,0,0,1,0,0
1,697,62,7,0,1,129188,0.0,100.0,0,1,1,1,0
1,580,45,8,103741,1,47428,2.19,100.0,1,0,1,1,0
0,600,32,7,98877,1,132973,0.74,100.0,0,0,1,0,0
0,521,37,5,105843,2,84908,1.25,50.0,0,0,1,1,1
1,664,44,7,77526,3,57338,1.35,0.0,0,1,0,1,0
0,634,77,5,0,2,161579,0.0,50.0,0,0,1,1,1
0,445,33,7,0,2,122625,0.0,50.0,0,0,1,0,0
0,702,36,2,105264,2,52909,1.99,50.0,1,0,1,0,1
0,485,37,5,0,2,170226,0.0,0.0,0,0,0,1,1
1,582,40,3,110150,1,191757,0.57,100.0,1,0,1,0,1
1,605,57,2,0,3,66652,0.0,33.33,0,1,1,0,0
0,628,25,7,0,2,195977,0.0,50.0,0,0,1,1,1
0,604,28,6,0,2,69056,0.0,50.0,0,1,1,0,1
0,724,31,9,138166,1,12920,10.69,100.0,1,0,1,1,0
0,567,40,7,122265,1,138552,0.88,100.0,1,0,1,1,0
1,779,55,0,133295,1,22832,5.84,100.0,0,1,1,0,0
0,785,36,2,0,1,61811,0.0,0.0,0,0,0,1,1
1,563,32,0,148326,1,191604,0.77,100.0,0,0,1,0,0
0,821,31,2,68927,1,25445,2.71,100.0,1,0,1,0,1
1,747,47,5,139914,4,129964,1.08,0.0,0,0,0,0,1
1,600,58,8,118723,1,6209,19.12,0.0,1,0,0,0,0
0,625,32,7,106957,1,134794,0.79,100.0,0,1,1,1,1
0,773,41,7,190238,1,57549,3.31,100.0,0,0,1,0,1
0,726,53,1,113537,1,28367,4.0,0.0,0,0,0,0,1
0,641,40,4,101090,1,51703,1.96,100.0,0,1,1,0,1
0,649,46,2,0,2,66602,0.0,50.0,0,0,1,0,1
0,434,33,3,0,1,2739,0.0,100.0,0,1,1,1,1
0,738,38,7,0,2,69227,0.0,0.0,0,0,0,0,0
1,762,60,10,168920,1,31445,5.37,100.0,0,1,1,0,0
0,507,31,9,111589,1,150037,0.74,100.0,1,0,1,1,0
0,606,27,6,172310,1,111448,1.55,0.0,1,0,0,0,1
1,655,34,7,118028,1,51226,2.3,100.0,1,0,1,1,0
0,697,51,1,147910,1,53581,2.76,100.0,1,0,1,1,1
0,504,42,7,131287,2,149697,0.88,50.0,1,0,1,1,1
0,653,74,0,121276,1,160348,0.76,100.0,0,0,1,0,1
0,660,38,6,109869,1,154641,0.71,100.0,0,1,1,1,1
0,652,34,6,97435,2,104331,0.93,50.0,0,0,1,0,1
0,669,42,9,0,2,135630,0.0,0.0,0,0,0,0,0
0,594,35,2,133853,1,65361,2.05,100.0,0,0,1,1,1
0,756,32,0,109528,2,56176,1.95,50.0,1,0,1,1,1
0,642,33,4,84607,2,60059,1.41,0.0,0,0,0,0,1
0,486,37,1,101438,1,51364,1.97,0.0,1,0,0,1,0
0,804,55,7,0,2,118752,0.0,50.0,0,0,1,1,1
1,629,59,9,113657,1,116848,0.97,100.0,0,0,1,1,1
1,581,44,7,189318,2,45026,4.2,50.0,0,1,1,0,0
0,667,31,3,99513,1,189657,0.52,100.0,0,0,1,1,1
0,667,35,4,97585,2,57213,1.71,0.0,0,1,0,1,0
0,679,29,3,0,2,63687,0.0,50.0,0,0,1,1,1
0,680,43,4,0,2,58761,0.0,50.0,0,0,1,0,1
0,644,32,3,136659,1,14187,9.63,100.0,0,1,1,1,1
0,571,30,4,85755,1,145115,0.59,100.0,0,0,1,0,0
0,627,35,7,0,1,187718,0.0,100.0,0,1,1,0,0
0,536,39,4,0,2,27150,0.0,50.0,0,0,1,1,0
1,599,33,4,51690,1,111622,0.46,100.0,0,1,1,1,0
0,744,34,3,0,2,27244,0.0,50.0,0,1,1,1,0
0,709,34,2,111669,1,57029,1.96,100.0,0,0,1,0,0
0,653,31,2,154741,2,25183,6.14,0.0,1,0,0,1,0
0,648,31,7,125681,1,129980,0.97,0.0,1,0,0,1,1
0,663,37,8,155303,1,118716,1.31,100.0,1,0,1,0,0
0,613,43,4,140681,1,20134,6.99,0.0,1,0,0,0,1
0,620,28,9,71902,1,190208,0.38,0.0,0,0,0,1,1
0,661,51,6,146606,1,68021,2.16,100.0,0,0,1,1,1
0,669,45,1,123949,1,110881,1.12,0.0,1,0,0,1,0
0,767,33,1,144753,1,132480,1.09,100.0,1,0,1,0,1
0,491,72,6,91285,1,7032,12.98,100.0,0,0,1,0,1
0,653,43,0,0,2,27862,0.0,50.0,0,0,1,1,0
0,679,58,8,125850,2,87008,1.45,50.0,1,0,1,1,1
0,687,28,7,108116,1,27411,3.94,100.0,0,0,1,1,1
0,837,38,2,0,2,46395,0.0,50.0,0,0,1,0,1
0,850,28,8,67639,2,194245,0.35,50.0,0,0,1,1,1
1,663,53,6,150200,1,151317,0.99,0.0,0,1,0,0,1
0,547,22,7,141287,1,118142,1.2,100.0,0,1,1,0,0
1,627,41,6,0,3,138700,0.0,33.33,0,0,1,0,1
0,707,37,1,0,2,6035,0.0,0.0,0,0,0,1,1
0,629,43,0,0,2,41263,0.0,50.0,0,0,1,0,1
0,687,36,4,97157,1,63185,1.54,0.0,0,0,0,0,1
1,588,36,2,0,2,92536,0.0,50.0,0,0,1,0,0
0,502,33,6,125241,2,158736,0.79,50.0,1,0,1,0,1
1,793,54,2,128966,1,18633,6.92,0.0,1,0,0,1,0
1,727,59,5,152581,1,71830,2.12,100.0,1,0,1,1,0
0,632,32,1,0,2,19525,0.0,50.0,0,1,1,0,0
0,474,37,5,142688,2,110953,1.29,50.0,1,0,1,0,1
0,850,31,1,130089,2,4466,29.13,50.0,1,0,1,0,1
0,584,36,9,0,1,105818,0.0,100.0,0,0,1,1,1
1,713,32,1,117094,1,149558,0.78,0.0,0,0,0,0,0
0,742,24,8,0,2,4070,0.0,50.0,0,1,1,1,0
1,607,39,10,0,3,132741,0.0,33.33,0,0,1,0,0
0,761,34,2,0,2,61251,0.0,50.0,0,1,1,0,0
0,600,49,7,90218,1,91347,0.99,100.0,0,0,1,1,0
1,650,42,4,194532,1,171045,1.14,100.0,0,1,1,1,0
1,850,56,1,169743,1,155850,1.09,0.0,1,0,0,1,0
0,501,34,5,0,1,27380,0.0,100.0,0,0,1,0,0
0,418,34,8,155973,1,154208,1.01,100.0,0,0,1,1,0
0,797,59,4,129321,1,93624,1.38,100.0,0,1,1,1,1
0,788,42,6,138650,2,64746,2.14,50.0,1,0,1,0,0
0,699,43,2,136487,2,82815,1.65,50.0,0,1,1,1,0
0,616,18,6,0,2,27308,0.0,50.0,0,0,1,1,1
0,651,41,4,38617,1,104876,0.37,100.0,0,0,1,0,1
0,654,28,7,0,2,151316,0.0,50.0,0,0,1,0,0
1,676,34,8,82909,1,91817,0.9,100.0,0,0,1,0,0
1,708,54,8,145151,1,125311,1.16,0.0,1,0,0,0,1
1,499,42,0,147187,1,14868,9.9,100.0,0,1,1,0,1
0,689,39,4,0,2,196112,0.0,50.0,0,0,1,1,0
1,850,54,7,108185,2,24093,4.49,0.0,0,1,0,1,0
0,502,30,4,0,2,66263,0.0,50.0,0,0,1,1,1
0,643,34,7,0,2,100304,0.0,0.0,0,0,0,1,1
0,762,28,2,0,2,167909,0.0,50.0,0,0,1,1,0
0,719,49,5,105918,1,16246,6.52,100.0,0,0,1,1,1
0,789,27,6,0,2,103603,0.0,50.0,0,0,1,1,0
0,553,42,7,0,2,7680,0.0,50.0,0,1,1,1,0
0,448,25,2,0,2,95215,0.0,0.0,0,1,0,1,0
0,632,42,6,59972,2,148172,0.4,0.0,1,0,0,1,1
0,669,25,7,157228,2,124382,1.26,50.0,0,1,1,1,0
0,654,34,5,0,2,159311,0.0,50.0,0,1,1,1,0
0,726,38,4,0,2,6787,0.0,0.0,0,0,0,0,0
1,596,21,4,210433,2,197297,1.07,0.0,0,0,0,1,1
0,733,30,1,102452,1,21556,4.75,100.0,1,0,1,0,0
0,529,35,5,0,2,56518,0.0,50.0,0,1,1,0,0
0,493,37,8,142987,2,158840,0.9,50.0,0,0,1,0,0
0,615,29,7,143330,2,126396,1.13,50.0,0,1,1,0,1
1,600,49,6,0,1,148087,0.0,0.0,0,0,0,0,1
0,666,36,4,120165,2,33701,3.57,50.0,0,0,1,1,0
0,644,54,6,0,1,84622,0.0,0.0,0,1,0,1,1
1,692,36,4,0,1,185580,0.0,100.0,0,0,1,0,0
0,707,73,6,66573,1,62768,1.06,100.0,0,0,1,1,1
0,603,40,4,102833,2,38829,2.65,50.0,0,0,1,1,1
0,671,34,5,164757,1,110748,1.49,100.0,0,0,1,0,0
1,568,36,10,153610,1,54083,2.84,100.0,0,1,1,0,1
0,598,35,8,0,3,88658,0.0,0.0,0,1,0,0,1
0,606,42,10,0,2,177938,0.0,50.0,0,1,1,1,0
0,850,36,3,169025,1,174235,0.97,100.0,1,0,1,0,0
0,644,26,4,153455,2,82696,1.86,50.0,0,1,1,0,1
0,655,37,4,0,2,142415,0.0,50.0,0,0,1,1,1
0,850,30,10,153972,2,62811,2.45,50.0,0,0,1,1,0
0,683,34,9,114609,2,25339,4.52,0.0,0,1,0,1,1
0,663,37,7,143625,2,176487,0.81,0.0,1,0,0,1,1
1,682,38,1,116520,1,49833,2.34,100.0,1,0,1,0,1
0,639,77,6,80926,2,55829,1.45,50.0,0,0,1,1,1
0,704,23,6,166594,1,155823,1.07,100.0,0,0,1,1,1
0,691,40,0,115465,1,60622,1.9,100.0,0,0,1,0,1
0,599,34,8,0,2,174196,0.0,50.0,0,0,1,1,1
0,573,36,1,0,1,56905,0.0,100.0,0,0,1,0,1
0,589,41,7,92618,1,101178,0.92,100.0,1,0,1,0,1
1,620,25,8,141825,1,73857,1.92,100.0,1,0,1,0,1
0,647,28,6,149594,2,102325,1.46,50.0,0,1,1,1,0
1,737,39,7,130051,2,55356,2.35,0.0,0,1,0,0,0
0,634,41,7,0,2,131284,0.0,50.0,0,0,1,0,1
0,660,38,4,0,2,88080,0.0,0.0,0,0,0,1,0
0,666,37,2,158468,1,93266,1.7,0.0,1,0,0,0,1
0,696,44,8,161889,1,75562,2.14,0.0,0,0,0,1,0
0,836,29,9,133681,1,153747,0.87,100.0,0,0,1,0,1
0,667,34,5,0,2,163830,0.0,50.0,0,1,1,0,0
0,596,20,3,187294,1,103456,1.81,100.0,0,1,1,1,0
0,430,31,5,0,1,95655,0.0,100.0,0,0,1,1,0
0,596,67,6,0,2,138350,0.0,50.0,0,1,1,1,1
0,599,28,7,119706,1,31190,3.84,0.0,0,0,0,1,0
0,519,22,8,0,1,167553,0.0,0.0,0,0,0,0,1
1,721,45,7,138523,1,59604,2.32,0.0,1,0,0,0,0
1,603,56,5,90778,2,162223,0.56,50.0,0,1,1,0,0
1,572,47,4,99353,1,196549,0.51,100.0,1,0,1,1,0
1,453,40,1,111524,1,120373,0.93,100.0,1,0,1,0,1
0,668,37,7,128645,1,92149,1.4,100.0,0,0,1,0,0
1,762,35,1,117458,1,178361,0.66,0.0,1,0,0,1,1
0,633,39,9,129189,2,170998,0.76,0.0,0,0,0,0,0
0,647,33,7,121260,2,77216,1.57,50.0,0,1,1,1,0
1,796,56,6,94231,1,121164,0.78,0.0,0,1,0,1,0
0,733,39,1,0,2,141841,0.0,50.0,0,0,1,1,1
0,556,34,8,163757,1,104000,1.57,100.0,0,0,1,1,1
0,489,58,4,0,2,191419,0.0,50.0,0,1,1,1,1
0,639,22,4,0,2,28188,0.0,50.0,0,0,1,1,0
0,715,35,2,141005,1,60407,2.33,100.0,0,0,1,1,1
0,807,42,9,105356,2,130489,0.81,50.0,1,0,1,0,1
0,714,34,5,0,2,193040,0.0,50.0,0,1,1,1,0
0,626,23,6,85897,1,109742,0.78,100.0,1,0,1,0,0
0,697,36,7,0,2,74760,0.0,50.0,0,0,1,1,1
0,850,31,4,164672,1,61936,2.66,0.0,1,0,0,0,1
0,737,45,2,99169,2,78650,1.26,50.0,1,0,1,0,1
0,812,29,6,0,2,168023,0.0,0.0,0,0,0,1,0
0,583,36,8,0,2,5571,0.0,0.0,0,0,0,1,1
0,730,37,5,124053,1,118591,1.05,100.0,1,0,1,0,0
0,677,36,4,0,2,7824,0.0,50.0,0,0,1,1,0
0,748,40,3,103499,2,38153,2.71,0.0,1,0,0,0,0
0,753,38,9,151766,1,180829,0.84,100.0,1,0,1,0,1
0,634,36,1,0,1,143960,0.0,100.0,0,1,1,0,1
0,622,29,7,101486,1,8788,11.55,100.0,0,0,1,1,1
0,699,36,2,123601,2,103557,1.19,50.0,1,0,1,1,0
1,570,38,1,127201,1,147168,0.86,100.0,1,0,1,1,0
1,552,33,3,144962,1,58844,2.46,100.0,1,0,1,1,0
1,619,48,4,0,1,18094,0.0,0.0,0,0,0,0,0
0,714,33,8,122017,1,162515,0.75,0.0,0,1,0,1,0
0,503,32,9,100262,2,157921,0.63,50.0,0,1,1,1,1
0,685,43,6,117302,1,68701,1.71,0.0,0,1,0,0,0
0,606,35,0,135984,2,186778,0.73,50.0,0,0,1,0,0
0,678,38,3,0,2,66561,0.0,50.0,0,0,1,1,0
0,724,31,2,160997,2,64831,2.48,0.0,1,0,0,1,1
1,779,37,2,128389,1,6589,19.49,100.0,1,0,1,0,1
0,638,35,1,0,2,165370,0.0,50.0,0,1,1,1,0
1,610,50,5,130554,3,184758,0.71,33.33,0,1,1,0,0
